video_id,sentiment_score
9qRqfWJ6ONU,0.0
1JNxKJnPDAs,0.0
QjjAjg5aZCI,0.0
xvaCIbcM2-I,0.0
aSKHH7Zqdjc,0.5
r_HGFvrw5nQ,0.0
DtWriozwdR0,0.0
5km8U9K-WLw,-0.10833333333333334
MXpPRTHo5fs,0.037500000000000006
6gFj1XJ6b5o,0.0
4DQUrg0Yhu4,0.0
5qvAXkzAcKw,0.0
4tKdWdBf0M0,0.0
QIN5_tJRiyY,-0.4
n-1QWWaRUZI,0.0
RfFcaV5O7SU,0.0
Uh5y9hDHq9I,-0.13181818181818183
pT5XvFLmzMU,0.0
obkLDeO58Wo,0.0
Syar32OLFNE,0.0
xgKyh00g6y8,-0.25
O-aQA1HKctQ,0.0
ziLNTsTPL4k,0.0
PSRJfaAYkW4,0.0
ByO3RFHMdSs,0.0
wYeMe6_ISKc,0.0
35m4leH72dA,-0.10833333333333334
7N_tNfBxCxE,0.0
ESRAQtXVQL0,-0.1875
0KEFbtZQdnE,-0.07142857142857142
Hy71N2OSGZA,0.13636363636363635
E579ABhzXwo,0.0
tlqXVsoiwd8,0.0
Sy3ERg7OCWo,-0.7
k-Uw58mxLV4,0.0
wxd-5OIngDw,0.0
260mj1dmJhU,0.0
rxUfRhVYeKI,0.0
PXi4JIklpOs,0.0
c_KdAO6MqiM,0.0
9L4-DV1nVek,0.0
kjkw7rKhPfc,0.0
ca3eYxZedD4,0.0
5tCyAEMaE-I,0.13636363636363635
CFwXUarN-wg,0.0
AULfqQCVmWY,0.2
guI0Ydh7wT0,0.3
W86cTIoMv2U,0.0
dfnCAmr569k,-0.2
OQkfDJ2zVNo,0.0
h9O-JH4DtiQ,0.13636363636363635
PeYARbPHcvk,0.0
Mgfe5tIwOj0,0.0
BmMuLuG1yW8,-0.04999999999999999
Htu3va7yDMg,0.25
WI06POju7UQ,0.0
6Y65fxIRs8Q,0.0
HnnRyhuX_jM,-0.16666666666666666
BN7rNfOsBJo,0.3333333333333333
PGH1V_yZq7k,0.4
Z-dLdCXhapc,1.0
Q-oM2BQ8Jow,0.0
mQdBJGlnQYs,-0.3
WKrnYjpmcpE,0.0
e7vFVFcnBQQ,-0.625
d6awT91VKUw,0.3
TxGmy416VRs,0.13636363636363635
JyVzPx4ecHA,0.0
czBa9nbvGNA,0.0
VNigGwmovdA,0.0
yRCsqCC7PFg,0.0
iJPjFddLOxo,0.0
Qc9-dHabR2E,0.0
abeqEEmpbdM,0.06818181818181818
8nsWMmFYRqE,0.0
YXTzMOmmEfE,-0.1
5qjU_wPyv4E,0.0
uzCxM2qFWeI,-0.4
1-jXHDiRnC0,0.0
s1cpCfX-mgo,0.0
fmqcXfcrAis,0.0
lSaGEo3UfBk,0.390625
fO_zejwc054,0.0
Vq5cYJ4vtvk,0.0
MinKIBZv2-k,0.0
ONI_06wGbsQ,0.0
cAamrkLjIuM,0.0
3pTpz76vZfc,0.0
__-22AJoFxY,0.0
thIRJLsnIxY,0.0
1UpvW5LiE2k,0.5
WmYCUljsrDg,0.2
XKQa1vx-oNY,0.0
4yG_k2Zlw7Y,0.0
TKMXw1YI5S4,0.0
5IyiD8xv_Pk,0.21428571428571427
lOEI6hYZe6Y,-0.6
7sEKooUZi7I,0.0
_GPFA89Vilg,-0.07142857142857142
uuWrT3jBzrw,0.2
0f7CuSU_huU,0.0
X58fcXjR-pg,0.0
R8C9rZQlcKM,0.0
Cf3zj7D8SQ4,0.0
flvn3JfcVHk,0.0
GKbjOWPbBwk,0.0
mrSUROagyDc,-0.4000000000000001
Eswl8SSywzA,0.0
mbAPZq5HFAE,0.0
0Rj7pHC_6jc,0.0
mTHLyCqtLJE,1.0
5YOvZU1QRRQ,0.0
fsQD85uD8nM,0.0
eoBOueMfdcY,0.0
y4EbUvQ4a5s,0.0
FQC29joihwU,0.0
3Mg0SCxwvMo,0.3
Hl6lrx2O6WE,-0.30000000000000004
8D7c9CY7vXk,0.0
8bqvu8eFZss,0.35
XcdLVKYsHHU,0.0
2Yb_VA4L3YU,0.0
C82YHbZNmKs,0.4
7iksIsZOCBM,0.0
UPFo1B81hKM,-0.16666666666666666
SPCYaMmPnIQ,0.13636363636363635
62GUa_XUosE,0.0
FMXdXCYvLQQ,0.0
mt22NvsTRG0,-0.1
HPdmdO0ZxgA,0.0
jb-To6qJcxU,0.0
OKgUiBOpsZ4,-0.25
AiyZ92_JZxA,-0.3
xxQhWrAcQnE,0.125
sirrTXiPFmw,0.0
ijUK3z5rt5s,0.0
T5ITSG6KGlc,-0.18333333333333335
z05WIkCvgjU,-0.30000000000000004
C6SZa5U8sIg,0.0
U0W_rpvm3Ys,0.25
-mvfLtZTe3Q,0.0
jVNepCaqJok,0.0
SmqLoqByhL0,0.0
GLrSJJRKrDU,0.0
h5CLO2n6OxQ,0.2
KwnnwRSWz4o,0.35
dWxS9_OwC8Y,0.39999999999999997
GxmDeU_4UlQ,-0.5
ir-_cm0BaWc,0.0
48SbgzxKW-E,0.13636363636363635
8C8pRDetZr8,-0.4000000000000001
O8bszsJ0D7I,0.0
pWqRw4NfFDA,0.0
WKdt-UxuPxM,0.0
a2Whkq4rClY,0.0
FHZktpgVW7w,0.0
xgo7SDyFqvc,0.0
UieloIkLnnw,0.0
XMdBA8KkQiY,0.0
6ZkZ7pSD2mw,0.0
aTgxG6LPh9w,0.7
yUMalTN2OvM,0.0
ibUV-bxcCZA,0.0
uNuOS-qwM0Q,0.0
KxdXruUUSIM,0.0
A_yJqOZcIQ0,0.0
iyeWTFLzNZ4,0.0
OJzpoj_NxqQ,0.5
v6WdrNN9j8w,0.0
GGvP6e56ja4,0.125
HL6ECWZ8G1s,-0.2916666666666667
3hn14sIQc6E,-0.2
9Tuqhjq5ANQ,0.0
_Ch5ClOB9AE,0.0
0nVO-yU0oxM,-0.2
jkkinXnXErk,0.25
JpR_JaVguBk,0.0
ORDHYULS2NM,0.0
oyC4lLTOyL8,0.0
iHcfeuGYuzU,-0.4
zNqSvg5qwGw,0.0
seplheZ6d7M,0.0
9GqohosViw4,0.0
SC8Eg0odTfY,0.0
4FkzLs7cLes,0.1
jXuAqchqTs8,-0.5
rz6-sdiGad8,0.0
IQ2lnlj9WzQ,0.0
PJ9jj08bR38,-0.05
MvFcY9rTPx8,0.0
V0HCZ4YGqbw,0.0
4ubwGb-vLA0,0.6
E0cbWdlQg_8,0.25
UzQP7u-IOxg,0.0
gehzrQiwUyM,0.0
WcjPlOmDtKw,0.25
-oCQn2VkStI,0.0
Hi2tjMLVpdQ,0.25
W7SZmMW6Ow0,1.0
kWku5rgaJWM,0.1
HuG2uAWVlP4,-0.375
mSVkk9lLv1Y,0.0
ya6CQrFacIY,0.0
Vkuj0IaeH3s,0.0875
ZYXIAzqOgoY,0.0
0Q0_xFYpYL4,0.0
aPrpWFl2eik,0.0
Djw1PmpZt9w,-0.05
h_SHkEWo7UM,0.0
s_LxZx42sIk,0.0
akTosGXl8pI,0.8
Lok8svIS218,0.0
1DRhHMy-D4E,0.0
YpnV0M6XTc8,0.0
pqzopUurZPc,0.0
-yMXWp-Fh3g,0.0
ty-AFKiiTRA,0.16666666666666669
v8VMdSQL50w,0.0
UBGb8jRjK4k,-0.08333333333333333
FvLdEZ3mg54,0.0
wQZ95eZQtBE,0.0
v5QCBkrbuy4,-0.23076923076923078
PtPNGls_sUg,0.5
4B7vs7tPRpQ,0.0
ewTQLoNPxYg,0.0
9OGr-2g0zVs,0.17045454545454544
5TY79E-a2xU,0.0
1L_fPteZOYQ,0.0
A34u94sPuKg,0.0
HVKuA1s5I3o,0.0
iMYc9Anz1v0,0.0
JWH5KE1atAg,0.13636363636363635
ZEWi-0Q_bpg,0.25
VuyaBA4h4uk,0.39999999999999997
ZXEmAGAV8kA,0.13636363636363635
q32oFOjlWh8,0.0
0Nip-J6u8C0,0.0
Pxf8Bf1V0is,0.0
AhIh8lLYzLo,0.25
VoUEz9yQJ8w,0.0
HPs9EGBhl7M,0.0
EudArMNjbP0,-0.16666666666666666
k7fPYKkt2cQ,0.0
AeVrH_3igzk,0.1
76c_nxhuVdM,0.0
P3Bd3HUMkyU,0.25
IyRRk3wgKMo,0.0
eACohWVwTOc,-0.7142857142857143
TnCa71iUVxA,0.0
Ay420BlEtb8,0.5
jwkNAJBwoEA,0.0
X6h2BE8-w0M,-0.375
8EK-QMtHhMI,0.0
0eUk_VN3e2A,0.0
QZTExTxX1uA,0.08333333333333333
wd_JwfXgFHk,-0.25
GZMrivD2Aok,0.0
4cXsgT3ZcL8,-0.16666666666666666
tUg-WLRdRv0,0.0
bS9zXmexXUQ,0.0
1CYch47uOZU,0.0
kavxsXhzD48,0.4
WNs7fkbANM8,-0.09848484848484848
n08glcqdMRY,0.0
yejbi6aD8IA,0.0
-ppaazmNIgA,0.0
aVamZUeeR88,0.0
MzrbqsBNh8Q,0.0
kh3yIsFuPRw,0.18750000000000006
HbNYuOTaYFs,0.0
0gW9EnfWzDw,0.6
sNue9fiqUzk,0.0
NXkNF-3Sr24,-0.16666666666666666
tYF1dQRVS2c,0.0
LSDCUIn33G4,0.2
ForvnkfjtpY,0.2
Hz56cJfoYgc,0.0
OX1ssH93th8,0.6
AB_u_kOSP8Y,0.5
uexk7jWXYmU,0.0
uxSAnJsb-SI,0.0
Go3DZxyoH_Q,0.0
GwKiyICIUO4,0.3
YkfsQKs659k,0.0
Eafi9hqm3OY,0.46875
owndUjFYR8o,0.0
pccxxvvkHQQ,1.0
KVw7fdB8gXM,0.0
VH4pgiB5xu8,0.0
u6GnElEnaqQ,0.2857142857142857
WPkIJ5qlEhU,-0.25
D3uvvA7dyoI,0.0
fCe38yjduXk,-1.0
8U-7F0QfLCE,0.25
0AWUKX5D_ak,0.25
Vk-HI3SDoH0,0.0
ayOi5ZW-kgU,0.5
yHHnywiSwIE,0.5
kEEBq1vDTa8,0.0
qMnjdV-eFuM,0.0
zeQaJGkFyqQ,0.1346153846153846
-Q5pHm2Cfq4,0.375
9aC3UOu5dR0,0.0
P2I7hQHOqNI,0.0
fiErkaNjBwk,0.13636363636363635
tYFYoLEO0dM,0.0
3K0wXkf0QAY,0.0
XCz66YlNbPQ,0.0
ufOnBRXy3Pc,0.2
3BJU2drrtCM,-0.30000000000000004
M4vnmgZLA8s,0.0
2pJlpCfueV0,0.1
II-OP6vdMs8,0.35
UNnHy6Qc5-c,0.15340909090909088
vAh7jTAkCKc,0.0
rRuifrLicbI,0.125
2B85lYenaxE,0.0
qpAo_XvCQaQ,0.41666666666666663
LNHkxOU7zz8,0.25
QVoleJYgdM8,0.0
XtlLI_pBC3s,0.0
ic1kMoM_kPw,0.5
TXWkTc5_G4E,0.3
enqFulGwFYY,0.0
f1e0BPbTjvo,0.5
DTErM4uuPdc,0.1
rqTpMCq8uhk,0.4916666666666667
-kETYvHON_I,-0.5
Nsg6ZDd4NfQ,-0.2
MICQb4QW448,0.14999999999999997
Y4357OXULfc,0.0
iXcqpJQD5II,0.25
P6K9Y6FWo74,0.0
KaTr8JC0hFA,0.13636363636363635
_Ihg1_3-0os,0.375
4ay4S61byZo,0.7
_zu53yAoTJE,0.6
F4qfN5UeFvQ,0.0
9o2FXVhjLyY,0.0
C6Oo9Hel6MI,0.0
8I_uK7WBbjI,0.13636363636363635
Y_8PXU6_BR4,-0.6
rQWZK5U233s,0.4166666666666667
Ho-QAgN6hHA,0.0
J_fFW78fc7s,0.43333333333333335
WD6ZMcLxCO0,0.0
E9eAshaPvYw,0.0
5SNX4JuM39c,0.0
KobCmaF10vQ,-0.16666666666666666
yigx1EjB85s,0.0
LHLbPgXPnlk,-0.19166666666666665
rgcE2lMa0Kw,0.0
jyUNW5p8Yno,-0.11666666666666668
34mNW4YSJhw,-0.3
4uvDgYKLgcU,0.5
h22kNL89csk,0.4
Oc27GxSD_bI,0.0
3D_ZODCSKXo,0.0
yBXcNcBnImc,0.11666666666666665
djLBR_aoymQ,0.25
c2rEwAWHP7s,0.0
4L43VVORo5c,0.0
B1pdDGaC9Mk,0.0
FlIaRLXIHKI,0.0
5BD1Yjc3du8,0.0
yMl68dEcOAg,-0.07142857142857142
3Eu3N6KsWtY,0.0
Y_VQkw9MJA4,0.06818181818181818
lH4WpBbX0oE,0.1
tKX8nUCSBjM,0.0
MXdXoQBVFmE,0.0
lSSFuier7tU,0.0
HSezK15Ewdo,0.0
u-OQ-Zv6PfI,0.0
aB-UKwO367s,-0.1
eEdPnm-AZ94,0.13636363636363635
CJzaYLc4pPY,0.0
eV03W0mnxkI,0.0
aeoeECXFksI,0.0
_zhR6d6LDzM,0.0
rbQLd9Kj2VI,0.0
iqQXwovaUJQ,-0.6
l3vbvF8bQfI,0.0
FvBcYkY7ZGo,0.0
QFY79W78ZsY,0.0
YyGq2vjv7Qs,0.0
_1mIPOYZzfo,0.3181818181818182
rjlxc-vxNBA,0.0
idD1C2-ISlo,0.08333333333333333
Kpxn9nl02qg,-0.1875
EOmcGbXsRM8,0.0
HDJYRLqTUjo,0.0
40zKzYxwaF0,0.0
5TXSR9Jel24,0.13636363636363635
oRSVrtKph_k,0.0
x2u-KEex34A,1.0
rll790aP60Q,0.0
ldMaZ_7FNDY,-0.26041666666666663
NBYL_QwYhjs,0.0
KHeAmpahI08,0.8
V4dqF7UOspg,0.0
fQTVpWxu570,0.0
fVizzW1uyDw,0.21428571428571427
sTnCS91HgcE,0.0
cPSpmSXNy_A,0.0
sOz90t6gH-8,0.0
mB2UTIkgY1I,0.0
7pXcSzCvYvs,0.0
jiP82WVx6mM,0.4666666666666666
W7Vf8NiqSu8,0.08750000000000001
gqR5QaaSFX4,0.0
WAwRrtH-4Lg,0.0
Isvqg90LhqM,0.0
No35-c4zXjo,0.0
lrWRy9BBp-c,0.0
aoY0J5jSbTM,0.0
aHuIyhO7dtw,0.3
IiRmtBZu0pM,0.0
yLdav-8af6g,0.0
Z0JupszeKIo,-0.15555555555555556
15UK0924t_o,0.0
q260bjSiyq0,0.0
PSA-TnMwK9c,0.4
gImQUUb8cU4,0.0
d6hso-SroWE,0.13333333333333333
2_dkBgK4Mbk,-0.5
OOGWCr4EZRo,0.0
pjaEEzjd9iw,1.0
U0FRd8BbRW4,0.0
6DuLfoU3apA,0.0
sTnCS91HgcE,0.2
aYnyMPc3LQ4,0.5
ZJkc_C5-Cd8,0.0
Y-iFgDK_D5s,0.0
au5hwGS4KRE,0.0
gvuvxLzUB-w,0.0
DnSO5Uhobvo,0.41818181818181815
7ZhaNwZbco8,0.0
_QufBstcsrc,0.0
V59YAu9l-gY,0.0
iLZSB-5Dyf8,0.1
oDYoV8-9v10,-0.15555555555555556
77e7n60Zs9E,0.0
MLVcmQ62luE,-0.6
I92OeEHWmTc,0.0
lUZPV3gGXgY,0.5625
4GUxd-4TUTs,0.0
dPuULksBPcI,0.0
V1LBWKqQpfI,0.0
Ugcz3EaGodE,0.3333333333333333
OO5_E0_NAOg,0.35
_7985zBEM3o,0.0
bqIVwa9VFDM,0.0
h07CnJy-SUc,-0.3125
vBdxi7-_HKw,0.0
pn6azlyHzuU,-0.1
NzJdS6YC9es,0.0
3LNeBf7bOTU,0.0
GKBI_bVFSfs,0.0
qax_QIFvw_o,0.0
rWVLhFdOr_M,0.0
ClM-MORjXQI,0.0
trW9rxpSBxA,0.0
Ow-plaMZHT8,0.05
eenl2f0o6AQ,0.16666666666666666
wOFuVNiAJQQ,0.0
PfZHU8ZT-Uo,0.05
ahAnbeyxlic,0.0
9udUUMxQNG0,0.0
rDGt6F3xTcw,0.19545454545454546
LcExeXLNKyY,0.0
wrpeEitIEpA,0.0
KbbgQsTbQ9Q,-0.4
bPJjU2Mpujs,0.0
kfPNxNIDHrA,-0.6999999999999998
nCPIKP_84qs,0.16
NHrwcQQ38bA,0.0
JrFiNSueT3Y,1.0
iuBPpEkUi8I,0.0
5g20u8EfMdg,0.0
391JeKrI30w,0.13636363636363635
PKP8Mimj3QI,0.0
v3Nv2R9Acec,0.0
26qOMpjicGs,0.25
XIxZLrruFpg,-0.1
yOZf7zIf6fM,0.5
gTF8KYoJkMM,0.625
2fxqFJsvus4,0.0
O6K0ZPRqzFU,0.3333333333333333
_0uV-jMbHQU,0.0
6vbFe6F48Uo,0.0
MEEj62ZqFYo,0.2
3tUSDKhcxcc,0.0
WMefea9aYNA,0.0
3rIjcRK_BNU,0.0
PUcS24GuAog,0.0
tXWHO14c88c,0.0
of_i4P9QwyM,0.5
3TwiPa39WnM,-0.6999999999999998
Qzgar1P6cn0,0.0
TKhRjduXFEM,0.0
QmAbpXRNuYA,0.0
VW-5B_g8CrY,0.0
Er1eh1D8p2o,0.0
l0rAEPJoWeE,0.0
-m3L9lA5_tA,0.0
caCdf94Blfw,0.0
Wk6Z7HLpx8s,0.0
JZoO1Ftj-bM,0.6
_fVUX6-7VKE,0.1
VRJmcxCrAOA,0.6
e2ExvdtmIyU,0.0
eUgrVCDUCtE,0.4375
Lj6Y6JCu-l4,0.06666666666666667
NkgW3SLLZgU,-0.4
K0u_kAWLJOA,0.0
uGwcNjWrgaU,0.0
phCIKfJY7SU,-0.23076923076923078
lk8lozFBXpo,-0.4
AKmlFyQaiXo,0.0
KpL6X856Y2E,0.0
dAyg7C2-mjQ,-1.0
IvAvHjYoLUU,0.0
vCWrArYJntc,0.0
bqPARIKHbN8,-0.5
X41ArlJVNYc,0.0
d3h_uD-5d7A,1.0
J41qe-TM1DY,0.0
JWa_Lbdl0J0,0.1
rWHrWuDnReM,0.0
e89IWTGdIuQ,0.0
EsdjC5dsOTM,0.0
1zO2JEV6He0,0.0
i0pmuBLUvmw,-0.2
ZWMp9BpWODk,0.0
TYFAkFxeukE,0.35714285714285715
2gGRX1bvgS8,0.0
mA4NVRV1FGU,0.5
z91xQ5u-_wY,0.0
xPsEiZAOb_I,0.0
A4cASDml7Vk,0.07500000000000001
k9XvXBqhu-E,0.0
A6owSHYjOiE,0.0
Z9Mscw3O2XA,0.0
g3N-vtknJG8,0.4375
5gZWna6RnCA,0.0
oWjxSkJpxFU,0.0
ltzy5vRmN8Q,0.0
8BAhwgjMvnM,0.0
GWMKelv5Bmw,0.0
NZ0ImXT1FZk,0.0
OGYASOBiU_E,0.0
16a1LttU5qc,0.0
shiTAXD78Y8,0.0
1QR-GsZkE3E,0.0
3ChgRbqGi-E,0.0
cMtHByGJ8Ao,0.25
jyNFL5t2A-U,0.0
txHbh2PAeV4,0.0
dPWg-A9tiRI,0.04999999999999999
sgX_StgXGF0,-0.16666666666666666
8gcUmiOlM1M,0.0
NuXHriwQB9g,-0.1
AKstzozuLKY,0.0
Cs2Xr2b7ako,0.0
p5HH2UfZ2wE,-0.1
NEmFS50lsTw,0.16666666666666666
dZWNPEC6SIw,-0.5
5x-d3pabd5o,0.0
P-MQBhBwvgM,-0.08333333333333333
6wHZT2t78E4,0.0596153846153846
NOciiz9WK5Y,0.5
4MYaA4WEo1Y,0.0
lzEctvL0vrg,0.0
XKSHDDBAd1w,0.5
90CCjgX0n20,0.0
oZm_N6aSU0E,-0.3499999999999999
Uh4XJjr53vg,0.0
TMfStd3v330,0.5
6A3cHzFQsqI,0.0
mJ-lFt9_uxI,0.6
YNpCXG66_PA,0.0
Cd2Ue_xw1oo,0.0
K9kVsnTQh-g,0.5
vBQOVNuSNvI,0.016666666666666677
y2l7bhf5fJo,-0.03181818181818183
RqAFeV8Bosc,0.0
8MPbR6Cbwi4,0.0
lfIhBu0TZBs,0.0
NSi-MniOTqI,0.0
8ll04Zzw5UM,0.0
eEDZuFw34YM,0.0
XblV5A1PlDo,0.0
IBHx9uwCy3w,0.3
DJFeaRWJdy8,0.25
yN7N0P2TxHQ,-0.6
FwzoDS3zL_4,0.0
fOsphXJvaUE,0.2
efve8-mhdVg,0.0
wDrx1pxh-Po,-1.0
D18e8aU-UWs,0.0
pjTj-_55WZ8,0.0
JWAvRIpuj1U,0.0625
t8a8EFMAuSU,0.0
dOv-1NG-YKc,0.0
zq0T7ye-Pn4,-0.4
PpElRBQ-yGc,0.25
x25k_-Katf4,-0.7
t3z_pdr6z8w,0.0
CZMO9Ud0tOU,0.0
GM1QDBvzm1Y,0.16666666666666666
DD4jmj9AevM,0.0
KtA3Wp8eNgA,-0.30000000000000004
0GQmGOju6CE,0.0
XIZmIl9SsXk,0.13636363636363635
zsbT6NMUrSk,0.3
Np0LMwqtOVM,0.0
Mhzmc7LRIGo,0.0
52L2HML5O1k,0.3125
HvPbH30KWLE,0.0
01AEuxSlIMg,-0.16666666666666666
XT3gEidTKAc,0.0
9r6NI9m_IxM,0.0
Z00-9MhEw5o,0.0
kDiJh8loTOE,0.2125
RjujNLl1jyk,0.0
qNl4-y6q5rc,0.0
Prnw-NqXSEY,0.0
0ufNmUyf2co,0.75
byBCkV_j-As,0.0
gTRRvvE3HiU,0.0
leHtDz4Mj0M,0.0
SS0ebmCqHxs,0.0
oGmIFXfgPM4,0.0
Q1CFfU2gXHw,0.0
uikOKrrwsfw,0.13636363636363635
Di4QJUCElgs,0.0
Zvg6b6q1s-Y,0.3416666666666667
a3Z3HAdHFdo,0.13636363636363635
xYb9HeucPf0,0.0
klGP5rtA76c,0.13636363636363635
S74uFJHI6gM,0.0
qDI8LnPq3VY,0.0
y6KYFcta4SE,-0.2
mqf0f1h8ZTU,0.0
WlN04DM8ol0,0.0
EQzWr52gCWA,0.0
1e5vRpODASk,-0.25
pkwSoJrVWAY,0.0
zkG4Xpz6t68,0.0
yKVAhDbSito,-0.10714285714285715
jLCHpZ6B1gU,0.3416666666666667
4Uhe7pNqCFo,-0.30000000000000004
f_jTeuajas0,0.0
H3mX88_tx3Q,0.0
RQUuqbzQVsY,0.0
FmE8DwZ6RHk,-0.5
MjSZs_uOWxg,0.0
iNT-tPrz4OM,0.5
q11UD-6XT-8,0.0
gNG0GiSrwas,0.0
I5qFoctplSU,1.0
CbfnCflL4-E,0.0
gfmXCAwBkCE,0.5
IIS1M7m9tw8,0.0
AuWwlxym68g,0.0
9vDdx1dba6c,-0.5125
w6rzRBHy1tk,0.0
akNs04ef_Co,0.0
pylyPL64uxk,0.3
xIbQZpwVweE,0.0
90uhxbfUfC4,0.0
WB8ozD7l02w,-0.2
VFnXRntc9XA,0.0
bYXM3uz1bjM,0.0
nUgMn2ntSh4,0.1
m0AZ5LKlGyk,0.0
f1xIeTCgoFk,0.0
YWVylysTNIA,0.4
OVnxBcS5qWo,0.0
jHvSF0njyvc,0.35
nlIE1I6DxjI,0.0
gC3Y7SowqwA,0.0
9flXyzcSfT4,0.0
Xx1tK0RyZxs,0.0
fSutgzDY_I4,0.0
cOaRPJQXFG4,0.0
N7xjGJwuu6E,0.0
hcfMZ6qjdXM,0.0
tblXEAKO6KA,0.0
FB64ez0kf1c,0.05
dQMZLXaa1L8,0.0
nrB7aqfRzyE,0.0
wtegEB9lvaA,0.04999999999999999
eHEwkvFFBII,0.0
IzQwbRdh5Ts,0.16
CWAX-tiepMo,0.0
nDoQqQUa9C8,-0.25
CZ7KRUYQyKE,0.0
-p2lhxUqMMQ,0.0
MtJFuT0KFq4,0.05
8MfSVTHqNHU,0.0
QLFRGj-PPNI,0.0
fAWQ7qPsS3Y,0.0
51cbHTKdILA,0.13636363636363635
48-pr5-G6Pw,0.028787878787878782
floMqK_yHf8,0.35714285714285715
Vfugwq2uoa0,0.0
EgUMLjp3H4E,-0.25
JqIkzS2wSz8,0.0
lbFzL-0pEeU,0.0
vecSVX1QYbQ,0.0
Epm5_DSfMn4,0.0
bLKd4XXUWUo,0.16666666666666666
wqS9QwOIH3s,0.1
0ufNmUyf2co,0.0
Bx1aWLcUF3A,0.5
z7WjD5G5ZuY,0.23484848484848483
mWaY32HWjKE,0.0
dhOMtP72o2Y,0.0
AmZJwThOfzE,0.0
mdyegeGkdL4,0.0
lpkRFHSpvGI,-0.3
7YibRBd46oo,0.0
M3mJkSqZbX4,-0.025
pzPtlmzwajA,0.0
1KG8Qha7uXw,0.0
HysgiQT5_eI,0.0
uLWBWUwIx64,-0.5
vorkmWa7He8,0.0
IIyZuKN2j7U,0.0
KXBYn9cwl7U,0.0
FGI7iaAIN3U,0.35
nUDX6OCXEyc,0.13522727272727272
NBgNCDF4lG8,0.36818181818181817
S_HixQBiVH0,0.13636363636363635
rew7FoGy1Po,-0.6999999999999998
ZDk03lHV47Q,0.16666666666666666
kZete48ZtsY,0.25
3Zew8pLSlwQ,0.5
KORiXf-u21Y,0.15
xJrOUJpCxOE,0.6
CxGUmtRLm5g,0.16666666666666666
ywcNsJb2v2U,-0.4
__Wd-iOZQ6k,0.0
woDDGmpV2KE,0.0
JOwmqPPkjww,-0.234375
1mpdJcGj8Qg,0.0
WmQR7X9SdeU,0.2
SJsvPv5Q_oY,0.0
LIEOeqNRikk,0.0
IzbcIFW1qB0,0.0
3jcolXvi8IA,0.13636363636363635
de8K18_G0qk,0.0
U41Pm93Ej2c,-0.2
WB8ozD7l02w,0.0
OG2C2KgtRRU,0.0
u2HVB-9lC3U,-0.3
rBUjOY12gJA,0.0
C1fRIyBW4kk,0.25
lr4MmmWQtZM,0.016666666666666663
6OcOO1k-vGE,0.13636363636363635
0cZLo3AAan4,0.11818181818181818
DjbysQgJ64Y,0.5
ytsZFYMGl0w,-0.2
u7KZrt_cHH0,0.0
TdcS2LMQ5Ck,0.3
tfuZKI4sTp8,-0.15555555555555556
npojBTA-pcQ,0.13636363636363635
Ct9BFr9XBaI,0.0
6HOO1d3ltA8,0.0
OL4LNg-iyY4,-0.15000000000000002
kiE71P138rc,0.5777777777777777
D-IkMEDaNQY,0.06818181818181818
d2sJNee7FQ4,0.25
IBVo8dfqTBc,-1.0
S9Xg6iUxYXU,0.0
SEikcs2SbJA,-0.15555555555555556
uAmsViupOa4,-0.15555555555555556
7cmzAjwmc5k,0.0
tfNzMKvoVOU,0.0
e3UqLAtdZ04,0.14999999999999997
1A_aWbz6D5A,0.0
i1AHCaokqhg,0.11111111111111109
kVWj8lgQvsE,0.0
melV2fR6-T0,-0.19999999999999998
9NkHIv25IH4,-0.125
1JXq9779zwU,0.0
KBlmLfHSKFs,0.0
EMTo2UqcnGg,-0.15555555555555556
Ii_Gz1WbBGA,0.0
7xN52zQzYy8,0.0
q-giH_ezRTE,0.9
zPm4rR1cmzU,0.0
KIEVOMxKWxc,0.5
i7FgneNlM14,-0.49375
kZLBVi_0ENU,0.13636363636363635
li6f_0x0IGE,0.0
ZurW-Uc6Lc0,0.0
HkOLf9BMRZ4,0.0
nb42DxagyOE,0.0
2Cy2S6jbviQ,0.0
l7YnFiAAlxw,0.0
8qW6fjiMhgo,-0.2
Zb0wnYnrMHg,0.0
YLPNjaAOrBw,0.16666666666666666
4Ek6UCI0YQs,0.0
RkU4WWEUj-Y,-0.24999999999999992
TTio2AvTMKk,0.0
6ZwXRnueOMg,0.0
sNgByUWwFKU,0.15
jQR_Bp66u9w,0.11111111111111112
8_rTIAOohas,0.0
_r0cf42EUBw,0.0
6Nr_xHolP1Q,0.0
V6wWKNij_1M,0.0
tPtMP_NAMz0,0.25
J_CFBjAyPWE,-0.3499999999999999
upt1wHntDws,0.0
yXLo4iOb3GU,0.0
UCKC-QVcVn0,0.0
V8-JfSXPDp0,0.0
l0VNEl2qw2M,0.0
ZrhKHytNLqY,0.3
db9Shsd8q8M,-0.2
NzCSJrxQyQI,0.0
_GcsQuOGPPk,0.25
h8VJft5Xq5g,0.4
7FceZB6qMiA,0.0
kD3XrTz8G8Q,0.3
sdKWEWu4PnE,0.3
tySwY8qXwbQ,-0.4
jg4hFf-zmn8,0.0
DQDj074iEuM,0.35714285714285715
EY8rq1AyCPY,0.0
lRXHd3HNzEo,0.0
TynRELscK8s,0.0
HEuJgDU68wo,0.3333333333333333
kUZlz6VbMCg,0.19444444444444442
Tz5L-rNWZBs,0.13636363636363635
